,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,precipitation_hours,apparent_temperature_max,apparent_temperature_min,sunshine_duration,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,uv_index_max
11698,2012-01-11,7.5,0.5,4.2,0.0,0.0,1.9,-3.4,33120.61,25.1,42.8,15.8,
11699,2012-01-12,8.4,-1.7,3.7,0.0,0.0,4.5,-5.4,32043.08,10.4,22.3,7.7,
11700,2012-01-13,9.2,4.6,6.5,0.0,0.0,6.1,1.8,9911.13,11.6,23.0,8.2,
11701,2012-01-14,6.5,4.5,5.6,14.7,23.0,3.2,0.8,0.0,18.4,31.3,13.2,
11702,2012-01-15,7.1,5.2,5.9,10.6,24.0,3.3,0.9,0.0,18.9,32.8,15.7,
11703,2012-01-16,8.2,1.6,5.5,4.6,12.0,3.7,-1.8,5540.66,17.8,33.5,12.8,
11704,2012-01-17,9.4,-0.4,4.4,0.0,0.0,5.6,-3.8,34204.38,12.9,27.4,9.0,
11705,2012-01-18,7.9,4.3,6.6,6.1,18.0,4.7,1.2,0.0,17.5,29.9,14.9,
11706,2012-01-19,8.9,3.6,6.3,0.4,2.0,4.0,-0.5,14662.69,22.0,40.0,16.6,
11707,2012-01-20,8.7,3.5,5.7,0.0,0.0,3.9,-0.6,27372.62,18.8,35.3,15.5,
11708,2012-01-21,7.4,2.1,5.2,1.5,8.0,1.8,-3.4,478.39,28.0,50.0,22.8,
11709,2012-01-22,3.6,-0.7,1.4,0.0,0.0,-2.6,-6.0,8960.98,25.4,45.7,21.2,
11710,2012-01-23,4.0,-3.7,-0.1,0.0,0.0,-0.8,-9.3,31178.68,18.7,35.3,14.0,
11711,2012-01-24,4.2,-3.2,0.2,0.0,0.0,-0.7,-7.5,24190.65,14.0,25.2,10.1,
11712,2012-01-25,4.5,-4.3,-0.4,0.0,0.0,-0.5,-9.2,34839.66,17.8,35.6,11.6,
11713,2012-01-26,6.9,-3.6,1.8,0.0,0.0,2.5,-7.9,34928.09,16.2,31.7,11.0,
11714,2012-01-27,11.0,2.4,6.5,4.5,9.0,8.9,-0.8,20701.92,17.4,29.9,9.0,
11715,2012-01-28,7.8,5.7,6.7,8.0,23.0,4.6,1.8,0.0,19.1,33.5,16.2,
11716,2012-01-29,9.9,4.7,6.8,0.1,1.0,5.0,0.9,26263.18,23.2,43.2,17.5,
11717,2012-01-30,7.9,1.5,5.3,0.5,5.0,2.8,-1.9,19945.16,19.4,39.6,14.8,
11718,2012-01-31,10.3,0.7,5.1,0.0,0.0,6.4,-2.7,35241.94,14.7,30.2,9.0,
11719,2012-02-01,9.3,0.4,3.2,0.0,0.0,4.9,-5.4,20349.41,27.1,49.3,16.9,
11720,2012-02-02,2.9,-1.5,0.3,0.0,0.0,-3.4,-6.9,22550.03,23.4,43.9,18.4,
11721,2012-02-03,5.0,-3.8,0.3,0.0,0.0,1.8,-8.1,35360.88,12.6,23.0,8.0,
11722,2012-02-04,9.1,-2.3,3.6,2.1,5.0,5.0,-6.3,29124.38,18.6,36.0,13.2,
11723,2012-02-05,13.0,5.6,8.5,0.0,0.0,10.9,2.0,28775.34,14.8,25.6,7.2,
11724,2012-02-06,9.5,4.9,7.1,20.0,20.0,7.2,-0.6,0.0,26.3,46.1,16.5,
11725,2012-02-07,4.4,-2.9,1.2,0.0,0.0,-1.5,-8.5,22517.94,29.6,53.3,23.9,
11726,2012-02-08,3.6,-4.4,-0.9,0.0,0.0,-1.6,-9.8,35586.07,18.5,35.3,12.1,
11727,2012-02-09,5.2,-4.0,1.1,0.0,0.0,1.4,-7.9,28335.49,11.1,25.2,6.7,
11728,2012-02-10,3.6,-0.3,1.7,2.2,11.0,-0.8,-4.0,0.0,18.3,29.5,11.3,
11729,2012-02-11,6.8,-1.2,3.1,0.0,0.0,3.1,-5.0,10324.04,13.7,23.4,9.9,
11730,2012-02-12,7.9,4.5,6.4,1.6,5.0,6.1,0.3,0.0,23.4,36.7,15.9,
11731,2012-02-13,8.1,6.4,7.2,0.1,1.0,6.6,3.0,0.0,13.3,26.3,8.8,
11732,2012-02-14,7.2,5.5,6.2,1.9,7.0,5.0,1.3,0.0,19.3,31.0,11.0,
11733,2012-02-15,6.6,3.6,5.0,7.2,11.0,1.2,-1.1,5043.3,24.1,43.6,20.1,
11734,2012-02-16,7.5,2.5,4.4,1.6,5.0,2.5,-1.8,25426.94,19.6,37.8,14.4,
11735,2012-02-17,7.2,-0.7,3.0,0.0,0.0,2.4,-4.5,36148.61,17.4,36.4,11.8,
11736,2012-02-18,4.9,-2.5,0.5,0.0,0.0,-0.3,-6.9,36323.03,19.9,37.4,13.1,
11737,2012-02-19,6.6,-2.5,1.7,0.0,0.0,4.1,-6.2,36507.46,11.8,19.8,6.3,
11738,2012-02-20,9.5,-1.7,4.9,3.0,7.0,4.3,-5.6,32337.61,24.4,44.6,16.5,
11739,2012-02-21,13.3,7.1,9.4,7.2,11.0,12.3,4.0,6174.7,15.8,27.7,9.1,
11740,2012-02-22,14.6,7.6,10.8,18.7,21.0,13.9,5.8,3494.87,16.6,32.4,9.4,
11741,2012-02-23,10.1,4.3,7.5,1.5,5.0,7.8,-0.5,172.8,27.6,49.3,20.7,
11742,2012-02-24,8.8,4.3,6.1,2.4,6.0,5.5,0.0,7561.37,18.3,31.0,12.9,
11743,2012-02-25,5.8,2.5,4.1,1.3,5.0,0.2,-3.1,4383.61,26.1,47.5,20.6,
11744,2012-02-26,5.8,1.6,3.3,0.2,2.0,0.4,-4.0,16952.19,21.4,38.9,17.6,
11745,2012-02-27,7.1,1.9,4.3,0.0,0.0,2.4,-2.5,21112.36,18.9,37.1,12.9,
11746,2012-02-28,7.7,3.4,4.9,2.1,8.0,3.6,-0.2,3255.61,16.6,30.6,12.3,
11747,2012-02-29,12.1,3.7,7.9,5.0,8.0,9.0,0.2,23252.17,18.2,33.1,12.0,
11748,2012-03-01,13.2,7.7,9.7,2.2,7.0,11.9,5.9,11004.51,13.4,23.4,5.7,
11749,2012-03-02,9.2,4.4,7.3,4.1,6.0,6.9,1.2,0.0,19.5,35.3,14.6,
11750,2012-03-03,7.7,3.8,6.3,6.9,8.0,5.1,0.1,0.0,14.5,24.1,9.9,
11751,2012-03-04,8.5,6.1,7.0,24.3,23.0,6.3,3.8,0.0,11.5,27.7,6.6,
11752,2012-03-05,6.9,4.8,6.1,20.1,19.0,4.7,1.3,0.0,13.4,24.1,9.0,
11753,2012-03-06,12.4,2.5,6.9,0.0,0.0,10.1,-0.9,32810.71,15.6,29.9,12.6,
11754,2012-03-07,7.0,5.1,5.9,8.9,17.0,3.1,1.8,0.0,17.1,32.4,12.5,
11755,2012-03-08,8.7,5.2,6.6,3.2,9.0,3.6,0.8,847.41,23.7,42.1,18.8,
11756,2012-03-09,8.9,2.4,5.7,0.0,0.0,4.4,-2.1,22667.17,24.9,45.0,19.6,
11757,2012-03-10,10.1,0.1,4.9,0.0,0.0,7.3,-3.6,38961.61,14.8,28.1,10.4,
11758,2012-03-11,9.7,-0.2,4.4,0.0,0.0,4.6,-3.8,37072.34,26.1,49.3,16.0,
11759,2012-03-12,8.0,-1.5,3.4,0.0,0.0,5.4,-5.4,37653.13,13.4,27.4,10.3,
11760,2012-03-13,11.7,0.7,6.2,0.0,0.0,9.0,-2.9,39809.61,14.7,32.0,11.0,
11761,2012-03-14,14.7,3.7,8.8,0.0,0.0,12.5,0.6,40158.84,18.4,37.1,14.1,
11762,2012-03-15,12.4,7.8,10.3,8.4,11.0,8.7,5.1,6413.36,32.3,52.9,22.3,
11763,2012-03-16,18.6,11.3,14.1,4.6,10.0,16.7,7.0,28783.6,28.5,59.0,15.4,
11764,2012-03-17,14.9,10.3,12.1,2.6,5.0,14.1,8.5,15721.64,12.8,38.5,8.0,
11765,2012-03-18,13.8,7.2,10.6,6.7,7.0,10.8,2.4,14017.83,23.8,45.0,15.4,
11766,2012-03-19,8.9,6.3,7.1,3.6,6.0,4.5,2.1,8869.02,19.9,38.5,16.3,
11767,2012-03-20,9.8,4.0,6.8,4.5,7.0,6.1,0.4,21009.34,18.0,34.2,14.2,
11768,2012-03-21,12.9,2.4,7.8,0.0,0.0,10.3,-0.9,40960.99,24.5,41.8,15.8,
11769,2012-03-22,21.4,9.4,14.0,12.2,9.0,22.5,5.1,36918.13,24.3,43.2,14.5,
11770,2012-03-23,11.4,6.0,8.2,23.3,14.0,6.7,1.0,3600.0,28.2,54.0,22.6,
11771,2012-03-24,15.7,5.2,10.3,0.0,0.0,12.5,0.3,41306.34,24.2,42.1,15.1,
11772,2012-03-25,17.9,3.3,10.5,0.0,0.0,17.9,0.4,41421.28,13.5,23.8,7.9,
11773,2012-03-26,16.2,6.7,10.7,0.0,0.0,15.4,4.0,41536.0,20.2,35.6,14.8,
11774,2012-03-27,23.3,9.0,15.1,0.0,0.0,22.8,5.3,40342.32,21.6,37.1,13.7,
11775,2012-03-28,22.6,8.2,14.5,0.0,0.0,24.0,5.8,41764.5,14.8,31.7,9.2,
11776,2012-03-29,21.8,11.8,16.9,0.0,0.0,20.2,9.5,35918.32,25.9,50.0,19.7,
11777,2012-03-30,17.2,9.7,14.5,19.5,15.0,18.0,5.8,0.0,21.6,38.9,15.0,
11778,2012-03-31,18.5,5.8,12.3,0.0,0.0,15.1,3.4,42103.81,21.8,41.8,12.9,
11779,2012-04-01,19.2,6.7,13.1,0.0,0.0,17.3,4.0,42215.71,31.0,51.8,18.2,
11780,2012-04-02,24.5,12.1,18.1,0.1,1.0,25.2,6.9,42326.88,29.7,50.8,21.2,
11781,2012-04-03,17.3,7.6,11.9,5.1,3.0,14.1,1.5,42437.24,35.7,71.6,22.1,
11782,2012-04-04,18.6,5.8,12.8,0.0,0.0,15.9,3.3,39436.08,20.2,43.6,14.4,
11783,2012-04-05,22.1,9.3,14.8,0.0,0.0,21.4,7.5,42655.25,18.8,34.9,14.4,
11784,2012-04-06,19.4,8.1,13.7,0.0,0.0,16.7,5.2,42187.14,19.1,36.0,13.1,
11785,2012-04-07,18.9,10.8,14.4,0.0,0.0,17.8,7.9,42824.39,21.5,42.8,17.0,
11786,2012-04-08,20.2,12.6,16.4,0.0,0.0,18.7,9.2,10849.58,21.6,42.8,18.6,
11787,2012-04-09,19.1,14.0,16.2,3.5,8.0,17.5,12.6,6074.71,24.1,43.9,17.3,
11788,2012-04-10,25.2,15.9,19.9,14.0,12.0,26.7,13.7,30702.16,24.8,43.9,12.9,
11789,2012-04-11,21.1,10.5,17.1,9.9,5.0,20.9,8.6,40846.57,25.2,48.2,16.1,
11790,2012-04-12,16.0,9.3,12.6,7.3,8.0,13.5,7.9,25609.94,19.9,37.8,14.0,
11791,2012-04-13,15.3,11.6,13.8,10.5,8.0,14.5,11.0,4713.54,18.4,33.8,10.2,
11792,2012-04-14,19.2,8.8,14.0,0.0,0.0,19.6,7.8,40381.68,15.0,28.4,9.0,
11793,2012-04-15,19.0,12.1,14.9,0.2,1.0,19.4,10.8,27404.35,13.2,24.8,9.7,
11794,2012-04-16,21.8,10.2,15.4,0.0,0.0,22.3,9.5,38392.64,13.8,29.9,8.3,
11795,2012-04-17,19.6,10.1,14.1,0.0,0.0,19.8,8.5,41636.66,17.0,33.8,12.6,
11796,2012-04-18,17.6,11.4,14.9,4.6,13.0,16.4,9.2,9278.53,23.1,43.2,18.2,
11797,2012-04-19,23.5,14.4,18.0,0.0,0.0,25.5,14.2,38839.73,15.1,32.4,7.8,
11798,2012-04-20,22.2,14.0,17.0,4.0,7.0,23.3,13.8,18115.09,11.3,39.6,8.6,
11799,2012-04-21,18.5,14.4,16.1,8.1,9.0,15.9,13.3,2688.23,27.6,52.2,16.8,
11800,2012-04-22,25.0,13.0,18.5,0.0,0.0,25.8,11.9,43260.65,20.5,34.9,14.0,
11801,2012-04-23,24.7,15.3,19.8,0.0,0.0,25.6,13.7,43340.75,28.3,48.6,22.7,
11802,2012-04-24,23.2,19.4,21.0,14.1,12.0,23.1,18.3,10674.45,29.4,59.0,24.5,
11803,2012-04-25,21.3,15.8,19.3,14.8,6.0,22.2,15.7,12490.37,31.4,56.2,18.9,
11804,2012-04-26,22.7,12.0,17.6,0.0,0.0,23.4,11.3,43325.82,19.7,28.4,8.7,
11805,2012-04-27,23.4,13.7,18.2,0.0,0.0,23.0,10.8,43616.05,24.3,46.1,20.7,
11806,2012-04-28,24.9,15.1,20.0,0.0,0.0,26.9,14.2,43617.36,26.4,45.7,19.8,
11807,2012-04-29,24.1,18.7,20.8,19.1,17.0,28.0,19.8,1135.9,24.6,42.5,11.4,
11808,2012-04-30,22.0,16.6,18.9,0.0,0.0,22.3,16.5,12797.98,17.8,31.3,12.2,
11809,2012-05-01,21.6,16.6,18.3,16.0,12.0,23.7,16.4,1164.13,18.2,32.4,12.5,
11810,2012-05-02,22.6,16.2,18.8,0.0,0.0,23.1,15.0,23063.82,19.4,34.9,13.9,
11811,2012-05-03,26.6,14.0,20.0,0.0,0.0,28.5,14.2,39428.39,10.7,23.0,6.6,
11812,2012-05-04,25.5,15.2,20.1,0.0,0.0,27.4,15.4,42166.39,9.3,21.2,6.2,
11813,2012-05-05,28.3,12.7,20.7,0.0,0.0,31.0,11.9,44312.79,10.9,20.2,7.6,
11814,2012-05-06,29.5,16.0,23.1,0.0,0.0,31.7,16.2,44321.36,12.6,25.2,9.1,
11815,2012-05-07,29.9,17.6,23.3,0.0,0.0,32.1,17.8,36644.98,18.5,35.3,13.3,
11816,2012-05-08,24.0,17.5,20.5,49.7,12.0,26.1,17.9,14190.6,18.4,37.8,13.9,
11817,2012-05-09,22.5,15.9,18.8,0.0,0.0,23.3,15.3,41569.75,18.3,34.9,12.2,
11818,2012-05-10,23.8,14.9,18.7,0.0,0.0,26.1,15.0,44348.62,13.6,27.0,10.8,
11819,2012-05-11,23.4,15.4,18.5,0.0,0.0,24.7,14.5,37255.26,21.4,36.7,16.8,
11820,2012-05-12,23.7,17.1,20.5,0.2,1.0,23.3,16.1,36495.93,27.3,49.3,22.6,
11821,2012-05-13,23.0,18.3,20.3,3.8,8.0,23.9,18.5,30763.81,22.4,49.3,17.5,
11822,2012-05-14,25.2,17.8,20.4,4.7,5.0,26.3,17.7,24631.87,18.2,35.6,14.7,
11823,2012-05-15,25.2,16.9,20.7,2.4,3.0,28.8,17.4,34229.5,11.5,21.2,7.1,
11824,2012-05-16,27.7,16.8,22.1,0.0,0.0,28.7,16.9,44239.31,15.5,30.6,12.3,
11825,2012-05-17,28.0,18.1,22.4,0.0,0.0,27.9,18.6,45337.73,13.8,25.9,9.5,
11826,2012-05-18,27.3,16.6,21.5,0.0,0.0,28.0,16.6,44242.65,21.1,36.0,13.7,
11827,2012-05-19,20.4,15.1,18.2,9.8,17.0,20.2,12.8,0.0,27.2,48.6,20.2,
11828,2012-05-20,20.2,16.6,18.0,1.2,4.0,18.8,15.3,7646.34,22.2,42.1,17.9,
11829,2012-05-21,23.1,15.0,19.0,0.0,0.0,23.8,14.9,45403.36,17.1,36.0,12.7,
11830,2012-05-22,22.8,14.6,18.9,0.3,3.0,23.9,14.9,41740.18,15.2,34.2,11.4,
11831,2012-05-23,22.2,17.1,19.7,3.0,10.0,23.5,17.7,4177.53,13.3,26.3,10.8,
11832,2012-05-24,21.4,18.9,19.8,7.2,9.0,23.9,20.6,0.0,10.0,18.7,7.7,
11833,2012-05-25,23.0,17.8,19.8,0.3,2.0,23.1,18.3,41089.26,20.7,36.4,13.4,
11834,2012-05-26,24.3,16.1,20.1,0.0,0.0,26.0,17.1,39930.34,11.9,24.8,7.0,
11835,2012-05-27,25.3,14.5,20.0,0.0,0.0,27.2,14.7,46156.95,12.7,27.7,9.2,
11836,2012-05-28,26.1,16.5,21.1,0.0,0.0,26.8,17.1,46395.11,19.0,37.1,12.5,
11837,2012-05-29,25.7,17.0,21.7,0.6,2.0,26.7,17.4,39414.34,25.5,50.4,18.2,
11838,2012-05-30,21.6,19.4,20.5,43.0,18.0,22.8,18.7,7406.54,26.6,54.7,20.2,
11839,2012-05-31,23.6,18.2,20.6,0.0,0.0,23.2,18.3,44903.82,23.8,41.4,15.5,
11840,2012-06-01,23.7,18.2,20.7,0.6,2.0,24.2,18.9,29872.94,19.8,37.4,12.9,
11841,2012-06-02,23.8,18.2,20.8,3.2,6.0,25.0,19.5,37046.02,16.5,40.7,11.6,
11842,2012-06-03,24.6,17.2,20.8,0.0,0.0,26.3,18.3,33008.75,17.2,37.1,12.3,
11843,2012-06-04,24.4,19.6,21.8,1.3,5.0,26.2,20.8,604.29,15.1,29.2,12.4,
11844,2012-06-05,25.6,19.5,22.5,0.1,1.0,29.0,21.7,43867.65,16.9,34.6,11.7,
11845,2012-06-06,26.0,19.9,22.3,0.7,3.0,27.6,22.0,29014.08,22.6,43.6,16.7,
11846,2012-06-07,28.7,21.5,25.1,2.3,7.0,32.9,22.6,39774.11,20.1,35.6,9.7,
11847,2012-06-08,30.2,22.9,26.6,1.1,7.0,34.4,27.1,42452.01,11.7,27.7,8.0,
11848,2012-06-09,31.5,23.3,27.1,0.0,0.0,38.3,27.6,40164.82,14.2,25.2,7.4,
11849,2012-06-10,31.3,22.8,26.3,0.2,1.0,37.0,26.7,42155.32,14.8,30.2,8.8,
11850,2012-06-11,27.8,21.4,24.3,1.9,6.0,30.5,24.7,23732.47,12.5,27.7,9.5,
11851,2012-06-12,28.4,20.7,23.9,1.0,5.0,34.6,22.8,45490.3,14.3,28.4,8.5,
11852,2012-06-13,28.2,19.4,23.5,0.0,0.0,31.4,21.0,47298.14,19.5,34.9,14.2,
11853,2012-06-14,27.6,20.8,24.1,0.5,3.0,28.9,22.0,45067.34,27.5,51.1,21.4,
11854,2012-06-15,27.3,21.5,24.2,0.5,4.0,30.2,24.0,33169.38,17.7,37.8,14.6,
11855,2012-06-16,26.8,20.1,23.5,0.0,0.0,29.3,21.6,42261.66,12.8,31.7,11.3,
11856,2012-06-17,24.5,19.3,22.0,27.6,13.0,25.8,21.1,5415.52,17.0,29.9,13.2,
11857,2012-06-18,24.0,21.8,22.7,77.3,16.0,28.0,25.0,0.0,16.6,38.5,8.2,
11858,2012-06-19,26.7,20.1,22.9,0.4,3.0,28.5,22.1,22557.5,17.2,31.7,12.3,
11859,2012-06-20,26.3,20.4,22.9,0.0,0.0,28.9,22.9,40952.23,16.7,33.8,12.1,
11860,2012-06-21,27.2,20.1,23.3,0.0,0.0,31.1,22.3,44269.01,12.9,30.6,10.7,
11861,2012-06-22,24.7,20.7,22.9,1.7,8.0,26.4,22.6,0.0,24.2,41.0,17.2,
11862,2012-06-23,23.3,20.2,22.0,40.5,17.0,27.3,20.9,0.0,32.4,48.6,17.3,
11863,2012-06-24,27.8,20.5,24.0,4.9,6.0,31.0,23.5,15107.59,11.2,24.5,7.9,
11864,2012-06-25,28.3,22.0,25.2,1.4,7.0,33.1,25.9,40750.05,16.4,23.8,10.0,
11865,2012-06-26,24.2,23.3,23.7,44.0,22.0,28.1,26.3,0.0,18.9,31.0,14.4,
11866,2012-06-27,25.8,22.5,23.8,9.8,22.0,29.7,25.4,3061.42,15.9,27.4,11.0,
11867,2012-06-28,27.8,22.7,25.1,12.1,16.0,32.6,26.0,13701.34,18.7,36.0,13.4,
11868,2012-06-29,31.2,24.9,27.7,0.0,0.0,36.0,28.1,43142.38,24.7,44.3,21.4,
11869,2012-06-30,33.8,25.5,29.1,0.7,2.0,41.0,28.7,39181.36,23.7,42.1,11.3,
11870,2012-07-01,32.9,25.5,28.9,13.1,8.0,39.3,31.9,34522.57,16.6,36.7,7.0,
11871,2012-07-02,33.2,25.7,29.7,0.0,0.0,38.5,31.4,39800.71,16.0,41.4,7.7,
11872,2012-07-03,33.5,25.8,29.7,4.0,6.0,40.6,31.3,42722.96,11.5,37.1,5.6,
11873,2012-07-04,34.1,26.7,30.0,0.4,3.0,40.7,30.7,40601.93,21.5,36.0,10.6,
11874,2012-07-05,34.5,26.3,29.8,0.0,0.0,41.2,28.2,40814.13,23.4,40.7,18.4,
11875,2012-07-06,34.3,27.9,30.7,3.8,5.0,40.1,32.6,36018.5,18.5,42.8,12.7,
11876,2012-07-07,29.7,26.1,27.8,5.0,9.0,35.3,32.0,9772.38,14.5,30.2,9.6,
11877,2012-07-08,29.7,25.9,27.4,11.5,9.0,35.2,31.3,8833.91,13.5,27.4,11.4,
11878,2012-07-09,33.6,26.0,29.0,0.7,2.0,39.8,31.0,29649.35,14.3,33.8,9.8,
11879,2012-07-10,34.9,27.6,30.9,0.1,1.0,39.8,32.8,36678.77,18.1,35.6,12.2,
11880,2012-07-11,31.7,28.2,29.7,2.3,7.0,37.9,32.3,25127.89,18.0,49.3,13.8,
11881,2012-07-12,32.8,27.6,29.9,9.1,9.0,40.3,33.0,33746.96,12.3,31.3,9.2,
11882,2012-07-13,28.9,26.2,27.8,42.5,19.0,36.3,31.8,245.51,16.9,34.9,7.7,
11883,2012-07-14,33.2,25.9,28.0,14.3,16.0,38.7,30.9,7648.14,14.1,41.0,9.4,
11884,2012-07-15,28.9,22.7,25.6,5.1,4.0,32.0,25.6,25095.62,13.2,41.4,9.7,
11885,2012-07-16,28.1,24.1,25.5,13.1,17.0,32.0,28.2,24816.24,18.0,34.6,10.4,
11886,2012-07-17,28.4,24.3,25.7,32.4,23.0,35.3,29.2,12482.09,8.5,22.0,3.6,
11887,2012-07-18,29.3,23.4,26.4,1.8,6.0,34.6,28.3,39275.69,12.3,24.1,6.9,
11888,2012-07-19,31.4,23.4,27.4,0.0,0.0,37.7,28.0,44645.92,13.3,24.1,7.8,
11889,2012-07-20,31.2,25.8,28.3,7.5,7.0,38.5,31.2,40579.37,18.3,32.4,12.7,
11890,2012-07-21,31.6,26.8,28.8,0.4,2.0,37.4,31.1,43792.38,24.3,45.4,20.8,
11891,2012-07-22,31.4,27.1,28.9,0.0,0.0,36.0,30.8,44040.55,27.3,50.8,23.7,
11892,2012-07-23,31.2,26.9,28.8,0.0,0.0,35.6,30.8,44283.17,26.8,50.4,21.6,
11893,2012-07-24,31.1,26.8,28.6,0.0,0.0,35.1,30.5,44400.71,26.2,48.2,21.1,
11894,2012-07-25,30.9,25.9,28.2,0.0,0.0,35.4,30.1,44281.41,19.9,40.0,17.2,
11895,2012-07-26,31.6,26.0,28.5,0.0,0.0,36.5,30.9,43936.29,17.1,33.1,13.9,
11896,2012-07-27,31.9,26.4,28.9,0.0,0.0,37.6,31.9,44164.86,21.7,41.0,16.0,
11897,2012-07-28,31.8,27.1,29.1,0.0,0.0,36.8,31.6,43831.79,24.4,45.4,19.9,
11898,2012-07-29,32.5,26.6,29.0,0.0,0.0,38.3,31.0,44056.81,20.7,37.8,18.0,
11899,2012-07-30,31.8,26.5,28.8,0.0,0.0,36.7,30.8,43945.26,21.0,41.8,16.6,
11900,2012-07-31,31.5,26.4,28.7,0.2,1.0,36.1,30.9,43626.57,21.2,41.0,16.2,
11901,2012-08-01,31.3,26.3,28.5,0.4,3.0,34.4,30.4,43519.87,25.4,47.9,19.2,
11902,2012-08-02,31.1,26.7,28.3,7.9,9.0,35.2,30.4,41578.6,24.4,43.6,17.1,
11903,2012-08-03,30.2,26.9,28.2,2.5,12.0,32.5,29.5,40906.02,39.1,70.6,32.2,
11904,2012-08-04,30.5,26.6,28.2,0.1,1.0,34.3,29.6,43200.0,29.5,55.1,24.4,
11905,2012-08-05,31.3,25.6,28.2,0.6,4.0,36.5,30.1,43359.65,21.7,43.9,16.7,
11906,2012-08-06,31.3,26.3,28.4,0.6,3.0,35.1,30.0,43200.0,28.7,55.1,23.0,
11907,2012-08-07,29.6,26.6,27.8,4.3,11.0,31.4,27.9,16659.03,36.7,65.2,29.4,
11908,2012-08-08,27.1,26.0,26.3,102.6,24.0,28.6,24.3,0.0,58.4,108.7,46.6,
11909,2012-08-09,30.0,26.6,28.1,10.9,11.0,33.4,28.8,29395.1,36.7,76.0,31.1,
11910,2012-08-10,30.3,27.0,28.4,0.9,3.0,34.8,30.6,35845.11,27.5,49.3,24.3,
11911,2012-08-11,31.2,26.9,28.5,0.5,2.0,36.0,31.2,37449.58,23.3,47.5,18.8,
11912,2012-08-12,32.5,26.7,29.0,1.9,2.0,39.0,31.9,39600.0,14.9,29.9,13.2,
11913,2012-08-13,33.3,26.4,29.3,4.7,6.0,42.1,33.0,32422.82,10.2,18.7,5.0,
11914,2012-08-14,33.2,27.1,29.6,0.0,0.0,41.0,31.8,42048.03,21.6,37.4,12.3,
11915,2012-08-15,32.7,27.1,29.4,0.1,1.0,39.7,30.7,42167.02,21.6,40.7,15.5,
11916,2012-08-16,31.7,26.8,28.9,0.0,0.0,37.8,32.5,43200.0,18.1,33.5,13.7,
11917,2012-08-17,31.7,26.7,28.9,0.0,0.0,37.5,31.8,43200.0,21.8,44.6,15.5,
11918,2012-08-18,32.1,26.9,29.1,0.0,0.0,37.1,31.6,43200.0,21.5,42.8,18.8,
11919,2012-08-19,32.8,27.1,29.4,1.9,4.0,40.3,31.8,43200.0,18.9,33.8,14.7,
11920,2012-08-20,32.8,27.4,29.3,1.1,1.0,40.3,32.0,33633.31,18.2,31.3,13.9,
11921,2012-08-21,31.8,26.9,28.9,0.0,0.0,36.8,31.4,38168.79,22.6,41.8,16.3,
11922,2012-08-22,27.3,24.8,25.6,6.2,13.0,33.3,26.2,334.76,27.1,47.5,19.0,
11923,2012-08-23,28.0,24.2,25.4,2.2,10.0,30.2,26.6,11902.9,26.4,42.8,20.1,
11924,2012-08-24,29.3,23.7,26.3,4.3,9.0,33.4,27.1,35045.37,15.1,27.4,11.5,
11925,2012-08-25,30.5,24.9,27.3,0.5,3.0,36.4,29.8,42318.73,15.6,30.6,11.7,
11926,2012-08-26,30.2,25.1,27.5,0.0,0.0,33.5,29.0,43200.0,22.7,45.7,16.7,
11927,2012-08-27,30.2,26.3,27.5,2.2,6.0,32.6,26.4,26658.26,35.3,69.8,28.3,
11928,2012-08-28,29.3,24.4,27.0,0.1,1.0,32.8,25.9,42839.66,32.9,63.4,19.6,
11929,2012-08-29,29.8,23.4,26.3,1.1,5.0,35.7,28.4,39803.35,17.1,33.1,9.3,
11930,2012-08-30,30.5,23.1,26.5,0.3,2.0,36.8,27.4,42984.23,15.3,27.7,8.9,
11931,2012-08-31,28.7,24.2,26.1,0.5,4.0,31.6,26.1,42861.89,23.0,43.6,16.8,
11932,2012-09-01,28.3,23.1,25.3,0.0,0.0,30.3,25.1,40650.58,17.4,37.1,15.0,
11933,2012-09-02,28.6,22.3,25.4,0.0,0.0,31.3,24.7,42766.12,21.4,40.7,15.6,
11934,2012-09-03,30.2,24.2,26.4,4.8,6.0,35.0,27.2,37460.08,17.2,34.2,11.0,
11935,2012-09-04,24.0,21.7,22.8,13.5,22.0,28.6,24.8,0.0,14.2,25.2,9.8,
11936,2012-09-05,25.8,21.4,23.3,4.3,11.0,28.1,24.1,3274.95,14.0,24.1,10.4,
11937,2012-09-06,27.0,22.4,24.5,0.1,1.0,29.7,25.5,40203.33,20.2,38.2,14.0,
11938,2012-09-07,28.3,23.0,25.1,17.8,11.0,32.6,27.3,28508.25,18.0,37.8,10.7,
11939,2012-09-08,28.9,22.4,25.4,1.4,4.0,33.6,26.7,34501.05,15.1,28.4,10.9,
11940,2012-09-09,28.4,23.1,25.1,21.7,18.0,34.1,26.3,11881.56,14.1,29.5,10.1,
11941,2012-09-10,25.4,21.4,23.3,2.2,3.0,26.8,23.5,35752.9,18.3,36.4,14.4,
11942,2012-09-11,26.7,20.2,23.4,0.0,0.0,29.5,22.3,39258.66,10.9,22.3,8.2,
11943,2012-09-12,29.9,22.4,25.7,4.0,5.0,35.9,25.1,36572.38,13.5,32.8,9.8,
11944,2012-09-13,23.8,20.1,21.7,14.7,22.0,27.8,20.7,0.0,19.8,34.9,16.4,
