date,pm25,pm10,o3,no2,so2,co
2015/3/29,163.0,43.0,48.0,16.0,5.0,7.0
2015/3/30,108.0,65.0,71.0,26.0,6.0,9.0
2015/3/31,135.0,59.0,28.0,33.0,6.0,7.0
2015/4/1,125.0,57.0,47.0,19.0,5.0,5.0
2015/4/2,98.0,61.0,37.0,18.0,5.0,10.0
2015/4/3,148.0,58.0,36.0,20.0,6.0,10.0
2015/4/4,126.0,55.0,37.0,20.0,5.0,8.0
2015/4/5,136.0,24.0,37.0,9.0,5.0,5.0
2015/4/6,64.0,35.0,34.0,8.0,5.0,3.0
2015/4/7,79.0,35.0,43.0,15.0,6.0,4.0
2015/4/8,91.0,39.0,48.0,20.0,5.0,4.0
2015/4/9,82.0,50.0,50.0,24.0,7.0,5.0
2015/4/10,120.0,52.0,59.0,23.0,7.0,4.0
2015/4/11,119.0,62.0,68.0,22.0,7.0,4.0
2015/4/12,135.0,58.0,40.0,15.0,8.0,5.0
2015/4/13,127.0,60.0,45.0,25.0,7.0,7.0
2015/4/14,148.0,84.0,64.0,54.0,10.0,7.0
2015/4/15,155.0,92.0,45.0,45.0,11.0,8.0
2015/4/16,152.0,93.0,46.0,20.0,6.0,5.0
2015/4/17,96.0,77.0,39.0,28.0,7.0,7.0
2015/4/18,142.0,105.0,26.0,43.0,7.0,10.0
2015/4/19,182.0,56.0,44.0,18.0,7.0,6.0
2015/4/20,122.0,63.0,57.0,28.0,9.0,5.0
2015/4/21,108.0,84.0,104.0,44.0,11.0,7.0
2015/4/22,155.0,76.0,83.0,39.0,10.0,6.0
2015/4/23,151.0,77.0,40.0,45.0,10.0,6.0
2015/4/24,138.0,97.0,74.0,49.0,11.0,9.0
2015/4/25,148.0,65.0,100.0,27.0,9.0,5.0
2015/4/26,130.0,68.0,65.0,16.0,8.0,5.0
2015/4/27,126.0,77.0,83.0,20.0,8.0,7.0
2015/4/28,157.0,48.0,35.0,20.0,5.0,6.0
2015/4/29,123.0,69.0,61.0,25.0,9.0,7.0
2015/4/30,150.0,46.0,65.0,12.0,5.0,6.0
2015/5/1,118.0,59.0,51.0,16.0,4.0,6.0
2015/5/2,128.0,58.0,54.0,13.0,6.0,7.0
2015/5/3,138.0,79.0,67.0,27.0,9.0,9.0
2015/5/4,145.0,55.0,54.0,21.0,6.0,4.0
2015/5/5,74.0,71.0,61.0,22.0,7.0,5.0
2015/5/6,109.0,55.0,68.0,22.0,6.0,5.0
2015/5/7,129.0,58.0,56.0,21.0,6.0,4.0
2015/5/8,91.0,24.0,43.0,14.0,4.0,6.0
2015/5/9,81.0,48.0,66.0,19.0,6.0,4.0
2015/5/10,105.0,44.0,37.0,18.0,4.0,5.0
2015/5/11,88.0,59.0,55.0,22.0,8.0,5.0
2015/5/12,128.0,89.0,92.0,33.0,10.0,5.0
2015/5/13,121.0,72.0,45.0,29.0,8.0,6.0
2015/5/14,129.0,57.0,9.0,29.0,6.0,8.0
2015/5/15,115.0,50.0,53.0,13.0,7.0,4.0
2015/5/16,122.0,44.0,54.0,22.0,5.0,4.0
2015/5/17,114.0,54.0,26.0,31.0,7.0,9.0
2015/5/18,126.0,70.0,69.0,27.0,6.0,9.0
2015/5/19,158.0,57.0,66.0,17.0,6.0,5.0
2015/5/20,121.0,39.0,49.0,19.0,6.0,4.0
2015/5/21,73.0,42.0,65.0,15.0,5.0,5.0
2015/5/22,91.0,45.0,35.0,16.0,2.0,7.0
2015/5/23,102.0,43.0,41.0,14.0,6.0,6.0
2015/5/24,107.0,49.0,51.0,13.0,5.0,6.0
2015/5/25,91.0,45.0,62.0,18.0,6.0,5.0
2015/5/26,86.0,49.0,45.0,14.0,5.0,5.0
2015/5/27,115.0,40.0,39.0,13.0,5.0,5.0
2015/5/28,99.0,38.0,38.0,14.0,3.0,4.0
2015/5/29,81.0,44.0,30.0,17.0,5.0,5.0
2015/5/30,103.0,53.0,52.0,20.0,5.0,6.0
2015/5/31,121.0,59.0,71.0,14.0,6.0,4.0
2015/6/1,134.0,42.0,23.0,21.0,4.0,6.0
2015/6/2,92.0,35.0,37.0,16.0,6.0,3.0
2015/6/3,63.0,49.0,48.0,23.0,5.0,4.0
2015/6/4,77.0,60.0,143.0,19.0,8.0,5.0
2015/6/5,136.0,75.0,110.0,16.0,6.0,5.0
2015/6/6,137.0,36.0,45.0,12.0,4.0,5.0
2015/6/7,79.0,23.0,32.0,19.0,4.0,6.0
2015/6/8,55.0,56.0,58.0,27.0,7.0,7.0
2015/6/9,119.0,36.0,32.0,19.0,4.0,5.0
2015/6/10,85.0,78.0,72.0,23.0,7.0,8.0
2015/6/11,128.0,102.0,107.0,29.0,8.0,7.0
2015/6/12,145.0,88.0,82.0,27.0,8.0,8.0
2015/6/13,138.0,60.0,62.0,24.0,7.0,6.0
2015/6/14,100.0,63.0,44.0,26.0,6.0,7.0
2015/6/15,106.0,35.0,57.0,16.0,2.0,7.0
2015/6/16,85.0,25.0,50.0,19.0,3.0,6.0
2015/6/17,66.0,26.0,48.0,15.0,3.0,5.0
2015/6/18,64.0,50.0,60.0,16.0,3.0,5.0
2015/6/19,114.0,45.0,59.0,14.0,3.0,5.0
2015/6/20,99.0,51.0,47.0,13.0,3.0,5.0
2015/6/21,116.0,28.0,44.0,15.0,3.0,4.0
2015/6/22,76.0,56.0,34.0,25.0,5.0,7.0
2015/6/23,128.0,57.0,62.0,20.0,4.0,5.0
2015/6/24,128.0,65.0,64.0,25.0,5.0,6.0
2015/6/25,114.0,42.0,25.0,26.0,4.0,8.0
2015/6/26,98.0,17.0,40.0,15.0,3.0,5.0
2015/6/27,51.0,12.0,41.0,13.0,3.0,6.0
2015/6/28,45.0,42.0,33.0,19.0,3.0,6.0
2015/6/29,99.0,64.0,55.0,23.0,5.0,7.0
2015/6/30,134.0,37.0,57.0,22.0,3.0,7.0
2015/7/1,97.0,55.0,74.0,23.0,3.0,7.0
2015/7/2,130.0,65.0,71.0,17.0,3.0,7.0
2015/7/3,155.0,56.0,51.0,14.0,2.0,5.0
2015/7/4,121.0,30.0,49.0,14.0,3.0,5.0
2015/7/5,77.0,21.0,40.0,15.0,3.0,4.0
2015/7/6,70.0,21.0,44.0,10.0,3.0,4.0
2015/7/7,64.0,30.0,38.0,11.0,4.0,5.0
2015/7/8,78.0,32.0,33.0,13.0,3.0,4.0
2015/7/9,83.0,29.0,25.0,6.0,3.0,5.0
2015/7/10,73.0,8.0,25.0,1.0,2.0,3.0
2015/7/11,27.0,23.0,36.0,8.0,3.0,4.0
2015/7/12,57.0,70.0,120.0,21.0,6.0,7.0
2015/7/13,143.0,76.0,101.0,26.0,6.0,7.0
2015/7/14,153.0,40.0,37.0,17.0,5.0,3.0
2015/7/15,81.0,35.0,26.0,14.0,5.0,3.0
2015/7/16,78.0,44.0,31.0,13.0,4.0,4.0
2015/7/17,91.0,43.0,34.0,11.0,6.0,4.0
2015/7/18,73.0,30.0,29.0,6.0,4.0,4.0
2015/7/19,62.0,35.0,30.0,8.0,4.0,4.0
2015/7/20,68.0,50.0,30.0,17.0,5.0,4.0
2015/7/21,102.0,46.0,35.0,21.0,4.0,5.0
2015/7/22,96.0,40.0,36.0,17.0,4.0,6.0
2015/7/23,93.0,51.0,66.0,17.0,5.0,6.0
2015/7/24,98.0,58.0,90.0,20.0,5.0,7.0
2015/7/25,121.0,71.0,92.0,27.0,5.0,9.0
2015/7/26,143.0,62.0,97.0,18.0,6.0,7.0
2015/7/27,119.0,61.0,112.0,15.0,8.0,6.0
2015/7/28,122.0,64.0,116.0,19.0,6.0,6.0
2015/7/29,118.0,54.0,108.0,15.0,6.0,5.0
2015/7/30,93.0,61.0,97.0,15.0,10.0,5.0
2015/7/31,104.0,65.0,96.0,13.0,9.0,6.0
2015/8/1,128.0,63.0,109.0,12.0,6.0,5.0
2015/8/2,121.0,57.0,112.0,9.0,5.0,6.0
2015/8/3,110.0,58.0,122.0,10.0,5.0,5.0
2015/8/4,109.0,53.0,107.0,9.0,5.0,5.0
2015/8/5,100.0,33.0,30.0,4.0,4.0,4.0
2015/8/6,69.0,25.0,14.0,3.0,3.0,4.0
2015/8/7,65.0,21.0,15.0,2.0,2.0,4.0
2015/8/8,45.0,21.0,14.0,1.0,2.0,5.0
2015/8/9,43.0,23.0,24.0,5.0,4.0,5.0
2015/8/10,55.0,27.0,32.0,9.0,6.0,5.0
2015/8/11,63.0,39.0,41.0,12.0,7.0,7.0
2015/8/12,84.0,56.0,74.0,15.0,4.0,7.0
2015/8/13,122.0,46.0,61.0,14.0,4.0,5.0
2015/8/14,97.0,39.0,44.0,10.0,4.0,6.0
2015/8/15,74.0,40.0,34.0,11.0,4.0,7.0
2015/8/16,89.0,50.0,59.0,10.0,4.0,7.0
2015/8/17,110.0,52.0,56.0,10.0,4.0,6.0
2015/8/18,119.0,35.0,53.0,11.0,3.0,5.0
2015/8/19,75.0,47.0,58.0,15.0,4.0,7.0
2015/8/20,98.0,30.0,28.0,17.0,5.0,7.0
2015/8/21,66.0,23.0,37.0,15.0,4.0,7.0
2015/8/22,68.0,17.0,38.0,9.0,4.0,6.0
2015/8/23,61.0,27.0,42.0,10.0,2.0,6.0
2015/8/24,72.0,44.0,69.0,14.0,6.0,7.0
2015/8/25,93.0,54.0,97.0,22.0,7.0,8.0
2015/8/26,114.0,87.0,107.0,31.0,8.0,9.0
2015/8/27,166.0,81.0,92.0,27.0,8.0,10.0
2015/8/28,162.0,72.0,79.0,13.0,5.0,9.0
2015/8/29,152.0,61.0,67.0,10.0,6.0,7.0
2015/8/30,139.0,49.0,55.0,11.0,4.0,7.0
2015/8/31,107.0,56.0,73.0,13.0,5.0,8.0
2015/9/1,114.0,68.0,95.0,17.0,6.0,10.0
2015/9/2,137.0,70.0,111.0,17.0,10.0,11.0
2015/9/3,150.0,69.0,109.0,11.0,6.0,10.0
2015/9/4,152.0,48.0,57.0,10.0,4.0,8.0
2015/9/5,104.0,42.0,52.0,8.0,7.0,7.0
2015/9/6,91.0,24.0,50.0,7.0,4.0,5.0
2015/9/7,50.0,24.0,52.0,8.0,4.0,5.0
2015/9/8,47.0,23.0,57.0,8.0,5.0,5.0
2015/9/9,42.0,27.0,65.0,11.0,6.0,4.0
2015/9/10,58.0,37.0,76.0,14.0,6.0,5.0
2015/9/11,71.0,49.0,35.0,11.0,9.0,7.0
2015/9/12,114.0,43.0,43.0,12.0,7.0,6.0
2015/9/13,88.0,33.0,47.0,12.0,5.0,6.0
2015/9/14,61.0,32.0,27.0,17.0,4.0,6.0
2015/9/15,67.0,29.0,37.0,12.0,5.0,5.0
2015/9/16,61.0,39.0,56.0,15.0,7.0,5.0
2015/9/17,76.0,44.0,55.0,14.0,6.0,5.0
2015/9/18,88.0,32.0,55.0,11.0,5.0,4.0
2015/9/19,63.0,47.0,54.0,14.0,6.0,5.0
2015/9/20,101.0,45.0,53.0,14.0,5.0,5.0
2015/9/21,97.0,41.0,39.0,17.0,5.0,6.0
2015/9/22,86.0,40.0,50.0,17.0,4.0,6.0
2015/9/23,89.0,29.0,40.0,12.0,5.0,6.0
2015/9/24,69.0,40.0,50.0,9.0,6.0,5.0
2015/9/25,79.0,45.0,56.0,6.0,6.0,5.0
2015/9/26,88.0,44.0,53.0,5.0,5.0,5.0
2015/9/27,81.0,42.0,53.0,6.0,5.0,6.0
2015/9/28,78.0,21.0,35.0,5.0,3.0,4.0
2015/9/29,35.0,26.0,24.0,5.0,3.0,6.0
2015/9/30,47.0,43.0,42.0,7.0,6.0,7.0
2015/10/1,83.0,69.0,63.0,11.0,9.0,7.0
2015/10/2,90.0,61.0,83.0,12.0,6.0,6.0
2015/10/3,99.0,39.0,61.0,13.0,4.0,5.0
2015/10/4,79.0,30.0,38.0,17.0,3.0,5.0
2015/10/5,73.0,26.0,54.0,15.0,4.0,5.0
2015/10/6,59.0,30.0,54.0,11.0,4.0,5.0
2015/10/7,58.0,28.0,39.0,11.0,4.0,4.0
2015/10/8,50.0,67.0,54.0,23.0,10.0,9.0
2015/10/9,145.0,71.0,53.0,28.0,13.0,8.0
2015/10/10,114.0,62.0,53.0,23.0,11.0,7.0
2015/10/11,105.0,84.0,70.0,42.0,11.0,11.0
2015/10/12,168.0,86.0,77.0,51.0,14.0,11.0
2015/10/13,173.0,110.0,38.0,58.0,11.0,12.0
2015/10/14,168.0,39.0,57.0,24.0,4.0,5.0
2015/10/15,84.0,46.0,60.0,23.0,6.0,5.0
2015/10/16,104.0,39.0,45.0,24.0,7.0,5.0
2015/10/17,86.0,46.0,64.0,18.0,6.0,5.0
2015/10/18,108.0,46.0,60.0,17.0,7.0,4.0
2015/10/19,106.0,49.0,55.0,21.0,7.0,4.0
2015/10/20,100.0,52.0,66.0,19.0,6.0,6.0
2015/10/21,109.0,74.0,82.0,20.0,7.0,7.0
2015/10/22,160.0,57.0,50.0,19.0,7.0,6.0
2015/10/23,119.0,57.0,44.0,18.0,7.0,6.0
2015/10/24,118.0,54.0,43.0,16.0,7.0,7.0
2015/10/25,117.0,59.0,56.0,19.0,6.0,6.0
2015/10/26,116.0,69.0,32.0,22.0,10.0,10.0
2015/10/27,154.0,83.0,33.0,31.0,12.0,8.0
2015/10/28,148.0,48.0,32.0,21.0,7.0,6.0
2015/10/29,109.0,40.0,38.0,13.0,7.0,5.0
2015/10/30,92.0,31.0,37.0,11.0,7.0,5.0
2015/10/31,73.0,35.0,24.0,15.0,7.0,7.0
2015/11/1,101.0,88.0,49.0,19.0,20.0,12.0
2015/11/2,180.0,76.0,45.0,27.0,12.0,12.0
2015/11/3,164.0,46.0,20.0,19.0,7.0,7.0
2015/11/4,102.0,47.0,25.0,14.0,9.0,7.0
2015/11/5,106.0,37.0,30.0,11.0,7.0,5.0
2015/11/6,73.0,46.0,16.0,10.0,8.0,9.0
2015/11/7,106.0,71.0,4.0,15.0,12.0,17.0
2015/11/8,163.0,68.0,13.0,17.0,8.0,11.0
2015/11/9,164.0,54.0,34.0,18.0,7.0,7.0
2015/11/10,133.0,49.0,36.0,19.0,4.0,5.0
2015/11/11,103.0,57.0,18.0,40.0,5.0,8.0
2015/11/12,145.0,52.0,14.0,30.0,4.0,8.0
2015/11/13,143.0,95.0,50.0,30.0,10.0,11.0
2015/11/14,186.0,91.0,44.0,41.0,10.0,13.0
2015/11/15,178.0,71.0,28.0,32.0,6.0,11.0
2015/11/16,151.0,39.0,30.0,23.0,4.0,8.0
2015/11/17,93.0,39.0,32.0,18.0,4.0,9.0
2015/11/18,84.0,41.0,27.0,27.0,6.0,5.0
2015/11/19,97.0,49.0,22.0,32.0,7.0,6.0
2015/11/20,118.0,33.0,26.0,29.0,4.0,8.0
2015/11/21,86.0,41.0,33.0,22.0,5.0,11.0
2015/11/22,90.0,37.0,26.0,24.0,5.0,9.0
2015/11/23,98.0,29.0,28.0,13.0,4.0,6.0
2015/11/24,78.0,33.0,25.0,15.0,5.0,5.0
2015/11/25,96.0,54.0,23.0,14.0,11.0,7.0
2015/11/26,146.0,44.0,21.0,28.0,10.0,8.0
2015/11/27,120.0,69.0,20.0,50.0,11.0,9.0
2015/11/28,151.0,71.0,4.0,45.0,6.0,12.0
2015/11/29,158.0,97.0,28.0,54.0,14.0,16.0
2015/11/30,183.0,63.0,32.0,36.0,7.0,8.0
2015/12/1,135.0,70.0,15.0,22.0,10.0,9.0
2015/12/2,154.0,88.0,23.0,18.0,14.0,7.0
2015/12/3,138.0,61.0,18.0,20.0,16.0,8.0
2015/12/4,127.0,76.0,6.0,36.0,15.0,11.0
2015/12/5,152.0,73.0,7.0,30.0,14.0,13.0
2015/12/6,173.0,64.0,28.0,27.0,11.0,11.0
2015/12/7,146.0,37.0,29.0,22.0,7.0,6.0
2015/12/8,95.0,47.0,12.0,34.0,6.0,7.0
2015/12/9,109.0,40.0,15.0,23.0,5.0,11.0
2015/12/10,112.0,63.0,23.0,12.0,7.0,8.0
2015/12/11,142.0,53.0,22.0,26.0,9.0,7.0
2015/12/12,132.0,65.0,14.0,25.0,8.0,8.0
2015/12/13,146.0,107.0,22.0,32.0,18.0,12.0
2015/12/14,205.0,136.0,16.0,37.0,33.0,19.0
2015/12/15,272.0,63.0,20.0,23.0,18.0,8.0
2015/12/16,148.0,45.0,19.0,16.0,13.0,7.0
2015/12/17,125.0,50.0,15.0,36.0,10.0,8.0
2015/12/18,137.0,37.0,26.0,35.0,8.0,7.0
2015/12/19,108.0,41.0,11.0,33.0,6.0,8.0
2015/12/20,118.0,95.0,15.0,36.0,11.0,14.0
2015/12/21,197.0,73.0,6.0,38.0,9.0,11.0
2015/12/22,167.0,124.0,8.0,37.0,13.0,18.0
2015/12/23,244.0,51.0,23.0,27.0,7.0,8.0
2015/12/24,138.0,112.0,29.0,33.0,15.0,14.0
2015/12/25,223.0,87.0,19.0,42.0,14.0,13.0
2015/12/26,176.0,64.0,29.0,28.0,10.0,9.0
2015/12/27,146.0,38.0,27.0,8.0,6.0,5.0
2015/12/28,110.0,60.0,27.0,24.0,9.0,7.0
2015/12/29,145.0,73.0,22.0,42.0,12.0,11.0
2015/12/30,155.0,100.0,33.0,28.0,14.0,11.0
2015/12/31,205.0,,,,,
2016/1/3,195.0,,,,,
2016/3/13,,61.0,51.0,13.0,8.0,7.0
2016/3/14,146.0,47.0,43.0,15.0,7.0,4.0
2016/3/15,112.0,52.0,37.0,24.0,7.0,4.0
2016/3/16,117.0,47.0,29.0,23.0,5.0,4.0
2016/3/17,111.0,78.0,20.0,41.0,10.0,9.0
2016/3/18,164.0,38.0,25.0,25.0,6.0,5.0
2016/3/19,114.0,59.0,46.0,25.0,8.0,5.0
2016/3/20,139.0,58.0,46.0,17.0,7.0,5.0
2016/3/21,141.0,46.0,38.0,21.0,6.0,4.0
2016/3/22,115.0,46.0,49.0,11.0,6.0,4.0
2016/3/23,106.0,40.0,42.0,6.0,6.0,2.0
2016/3/24,79.0,49.0,52.0,13.0,9.0,3.0
2016/3/25,104.0,58.0,54.0,26.0,9.0,4.0
2016/3/26,134.0,95.0,47.0,24.0,12.0,7.0
2016/3/27,173.0,90.0,75.0,38.0,13.0,6.0
2016/3/28,166.0,75.0,57.0,35.0,10.0,5.0
2016/3/29,152.0,93.0,44.0,46.0,12.0,7.0
2016/3/30,157.0,54.0,38.0,31.0,5.0,5.0
2016/3/31,133.0,74.0,70.0,29.0,6.0,6.0
2016/4/1,167.0,58.0,45.0,24.0,5.0,5.0
2016/4/2,145.0,54.0,41.0,22.0,5.0,6.0
2016/4/3,140.0,41.0,41.0,16.0,7.0,4.0
2016/4/4,88.0,43.0,32.0,20.0,7.0,3.0
2016/4/5,80.0,37.0,29.0,24.0,5.0,5.0
2016/4/6,98.0,59.0,17.0,31.0,6.0,9.0
2016/4/7,140.0,48.0,35.0,32.0,6.0,5.0
2016/4/8,121.0,52.0,48.0,30.0,6.0,5.0
2016/4/9,115.0,66.0,33.0,30.0,7.0,5.0
2016/4/10,154.0,49.0,41.0,23.0,6.0,4.0
2016/4/11,120.0,58.0,35.0,24.0,5.0,5.0
2016/4/12,128.0,80.0,61.0,35.0,7.0,8.0
2016/4/13,163.0,101.0,73.0,29.0,6.0,7.0
2016/4/14,181.0,80.0,53.0,30.0,7.0,4.0
2016/4/15,145.0,49.0,42.0,20.0,5.0,4.0
2016/4/16,92.0,60.0,51.0,17.0,8.0,6.0
2016/4/17,132.0,43.0,58.0,21.0,6.0,2.0
2016/4/18,83.0,50.0,57.0,20.0,5.0,2.0
2016/4/19,87.0,42.0,42.0,21.0,5.0,4.0
2016/4/20,77.0,57.0,80.0,28.0,6.0,7.0
2016/4/21,115.0,94.0,109.0,41.0,9.0,10.0
2016/4/22,166.0,40.0,68.0,16.0,4.0,5.0
2016/4/23,116.0,57.0,59.0,20.0,6.0,5.0
2016/4/24,126.0,72.0,39.0,28.0,5.0,5.0
2016/4/25,122.0,51.0,33.0,26.0,5.0,5.0
2016/4/26,117.0,49.0,44.0,20.0,6.0,6.0
2016/4/27,128.0,81.0,80.0,21.0,10.0,10.0
2016/4/28,170.0,102.0,101.0,40.0,14.0,11.0
2016/4/29,183.0,77.0,104.0,25.0,9.0,6.0
2016/4/30,146.0,65.0,82.0,16.0,6.0,6.0
2016/5/1,132.0,45.0,41.0,14.0,5.0,5.0
2016/5/2,105.0,55.0,64.0,14.0,6.0,4.0
2016/5/3,101.0,87.0,90.0,31.0,10.0,6.0
2016/5/4,125.0,61.0,33.0,20.0,5.0,5.0
2016/5/5,104.0,64.0,83.0,21.0,7.0,7.0
2016/5/6,141.0,164.0,49.0,15.0,5.0,4.0
2016/5/7,150.0,61.0,41.0,16.0,5.0,4.0
2016/5/8,90.0,48.0,29.0,22.0,4.0,5.0
2016/5/9,128.0,30.0,36.0,15.0,4.0,4.0
2016/5/10,83.0,79.0,112.0,28.0,9.0,9.0
2016/5/11,162.0,69.0,96.0,16.0,6.0,8.0
2016/5/12,135.0,72.0,66.0,16.0,5.0,7.0
2016/5/13,157.0,48.0,45.0,13.0,4.0,5.0
2016/5/14,103.0,37.0,26.0,16.0,5.0,7.0
2016/5/15,94.0,52.0,69.0,17.0,7.0,7.0
2016/5/16,116.0,45.0,66.0,24.0,6.0,3.0
2016/5/17,86.0,60.0,88.0,17.0,6.0,4.0
2016/5/18,99.0,66.0,68.0,13.0,7.0,4.0
2016/5/19,124.0,41.0,47.0,13.0,5.0,4.0
2016/5/20,86.0,20.0,41.0,14.0,3.0,5.0
2016/5/21,60.0,53.0,40.0,17.0,4.0,6.0
2016/5/22,124.0,69.0,68.0,21.0,6.0,7.0
2016/5/23,154.0,77.0,64.0,25.0,8.0,9.0
2016/5/24,167.0,70.0,85.0,18.0,5.0,7.0
2016/5/25,154.0,79.0,29.0,30.0,5.0,9.0
2016/5/26,159.0,38.0,34.0,24.0,4.0,6.0
2016/5/27,97.0,30.0,32.0,25.0,3.0,7.0
2016/5/28,87.0,46.0,16.0,31.0,4.0,10.0
2016/5/29,116.0,60.0,53.0,26.0,4.0,6.0
2016/5/30,139.0,66.0,66.0,24.0,5.0,6.0
2016/5/31,147.0,34.0,55.0,14.0,3.0,4.0
2016/6/1,73.0,48.0,51.0,16.0,4.0,4.0
2016/6/2,111.0,26.0,48.0,16.0,4.0,4.0
2016/6/3,65.0,41.0,47.0,16.0,5.0,6.0
2016/6/4,103.0,33.0,47.0,14.0,5.0,5.0
2016/6/5,88.0,45.0,47.0,14.0,4.0,4.0
2016/6/6,106.0,48.0,39.0,17.0,4.0,4.0
2016/6/7,110.0,41.0,27.0,18.0,4.0,4.0
2016/6/8,96.0,34.0,36.0,15.0,4.0,4.0
2016/6/9,88.0,41.0,41.0,11.0,3.0,3.0
2016/6/10,87.0,61.0,49.0,19.0,5.0,5.0
2016/6/11,113.0,30.0,38.0,18.0,3.0,3.0
2016/6/12,73.0,39.0,52.0,18.0,5.0,4.0
2016/6/13,86.0,49.0,95.0,17.0,5.0,4.0
2016/6/14,100.0,65.0,84.0,21.0,6.0,7.0
2016/6/15,134.0,83.0,44.0,27.0,6.0,9.0
2016/6/16,166.0,62.0,92.0,22.0,6.0,7.0
2016/6/17,141.0,36.0,69.0,16.0,5.0,5.0
2016/6/18,80.0,38.0,52.0,19.0,6.0,5.0
2016/6/19,71.0,26.0,18.0,16.0,3.0,4.0
2016/6/20,58.0,63.0,81.0,27.0,7.0,6.0
2016/6/21,110.0,49.0,22.0,23.0,5.0,6.0
2016/6/22,99.0,64.0,86.0,25.0,7.0,7.0
2016/6/23,123.0,53.0,43.0,16.0,7.0,6.0
2016/6/24,113.0,36.0,36.0,17.0,3.0,6.0
2016/6/25,103.0,39.0,63.0,12.0,4.0,5.0
2016/6/26,93.0,34.0,42.0,18.0,3.0,7.0
2016/6/27,81.0,60.0,25.0,28.0,4.0,10.0
2016/6/28,122.0,32.0,23.0,20.0,4.0,6.0
2016/6/29,75.0,39.0,78.0,16.0,4.0,6.0
2016/6/30,81.0,52.0,43.0,18.0,5.0,6.0
2016/7/1,81.0,34.0,27.0,17.0,4.0,7.0
2016/7/2,62.0,58.0,44.0,18.0,4.0,7.0
2016/7/3,103.0,54.0,71.0,16.0,4.0,6.0
2016/7/4,99.0,34.0,64.0,16.0,3.0,5.0
2016/7/5,70.0,50.0,35.0,19.0,4.0,4.0
2016/7/6,64.0,28.0,18.0,8.0,3.0,4.0
2016/7/7,46.0,25.0,18.0,8.0,3.0,4.0
2016/7/8,43.0,26.0,20.0,8.0,3.0,4.0
2016/7/9,40.0,29.0,21.0,9.0,3.0,4.0
2016/7/10,61.0,33.0,24.0,15.0,2.0,4.0
2016/7/11,66.0,58.0,92.0,16.0,3.0,6.0
2016/7/12,116.0,70.0,103.0,26.0,4.0,8.0
2016/7/13,129.0,61.0,18.0,39.0,4.0,10.0
2016/7/14,115.0,63.0,95.0,27.0,4.0,8.0
2016/7/15,124.0,58.0,67.0,18.0,3.0,9.0
2016/7/16,133.0,78.0,74.0,17.0,3.0,8.0
2016/7/17,147.0,42.0,59.0,12.0,3.0,5.0
2016/7/18,88.0,42.0,73.0,13.0,3.0,4.0
2016/7/19,89.0,62.0,98.0,14.0,4.0,5.0
2016/7/20,98.0,63.0,113.0,20.0,5.0,6.0
2016/7/21,112.0,58.0,115.0,18.0,5.0,6.0
2016/7/22,115.0,53.0,96.0,14.0,5.0,6.0
2016/7/23,105.0,52.0,85.0,11.0,3.0,5.0
2016/7/24,113.0,34.0,67.0,9.0,3.0,4.0
2016/7/25,71.0,48.0,116.0,13.0,4.0,6.0
2016/7/26,99.0,59.0,92.0,20.0,4.0,7.0
2016/7/27,120.0,67.0,94.0,31.0,4.0,8.0
2016/7/28,145.0,74.0,107.0,19.0,3.0,7.0
2016/7/29,153.0,43.0,51.0,9.0,2.0,3.0
2016/7/30,106.0,22.0,29.0,8.0,2.0,2.0
2016/7/31,52.0,22.0,25.0,7.0,3.0,4.0
2016/8/1,47.0,32.0,43.0,9.0,3.0,4.0
2016/8/2,62.0,24.0,22.0,16.0,3.0,5.0
2016/8/3,63.0,35.0,38.0,27.0,3.0,6.0
2016/8/4,84.0,26.0,31.0,12.0,3.0,4.0
2016/8/5,70.0,22.0,32.0,7.0,3.0,4.0
2016/8/6,59.0,16.0,32.0,6.0,2.0,4.0
2016/8/7,44.0,15.0,26.0,7.0,3.0,4.0
2016/8/8,43.0,20.0,20.0,7.0,3.0,3.0
2016/8/9,45.0,16.0,24.0,6.0,2.0,4.0
2016/8/10,44.0,21.0,23.0,6.0,4.0,5.0
2016/8/11,60.0,21.0,22.0,6.0,3.0,4.0
2016/8/12,50.0,21.0,27.0,6.0,3.0,5.0
2016/8/13,52.0,35.0,45.0,8.0,3.0,4.0
2016/8/14,70.0,26.0,43.0,7.0,3.0,5.0
2016/8/15,58.0,25.0,38.0,8.0,6.0,5.0
2016/8/16,64.0,27.0,35.0,10.0,3.0,5.0
2016/8/17,67.0,34.0,40.0,10.0,4.0,5.0
2016/8/18,60.0,33.0,58.0,11.0,4.0,5.0
2016/8/19,66.0,41.0,70.0,14.0,4.0,6.0
2016/8/20,81.0,33.0,34.0,9.0,5.0,5.0
2016/8/21,76.0,29.0,52.0,9.0,4.0,6.0
2016/8/22,68.0,31.0,59.0,11.0,5.0,6.0
2016/8/23,70.0,31.0,63.0,10.0,5.0,7.0
2016/8/24,67.0,31.0,50.0,10.0,5.0,6.0
2016/8/25,80.0,32.0,43.0,7.0,4.0,6.0
2016/8/26,65.0,35.0,45.0,9.0,5.0,5.0
2016/8/27,64.0,46.0,76.0,9.0,7.0,7.0
2016/8/28,83.0,41.0,65.0,14.0,6.0,7.0
2016/8/29,85.0,49.0,68.0,19.0,7.0,7.0
2016/8/30,98.0,57.0,96.0,24.0,7.0,7.0
2016/8/31,113.0,70.0,96.0,19.0,6.0,8.0
2016/9/1,149.0,71.0,112.0,20.0,7.0,9.0
